CNPollinationID,Grid_ID,S_ID,Pollination
P25256,45,46,Moths
P25258,849,850,Moths
P25258,562,563,Moths
P25258,353,354,Moths
P25258,763,764,Moths
P25258,423,424,Moths
P25258,808,809,Moths
P25258,986,987,Moths
P25260,1034,1035,Moths
P25261,1034,1035,Moths
P25265,708,709,Moths
P25265,715,716,Moths
P25265,893,894,Moths
P25269,849,850,Moths
P25269,353,354,Moths
P25269,763,764,Moths
P25270,178,179,Moths
P25270,808,809,Moths
P25270,849,850,Moths
P25270,562,563,Moths
P25270,763,764,Moths
P25270,353,354,Moths
P25270,1079,1080,Moths
P25270,182,183,Moths
P25270,986,987,Moths
P25282,1034,1035,Moths
P25285,763,764,Moths
P25285,808,809,Moths
P25285,423,424,Moths
P25307,562,563,Moths
P25307,849,850,Moths
P25307,763,764,Moths
P25307,808,809,Moths
P25307,423,424,Moths
P25307,231,232,Moths
P25321,849,850,Moths
P25321,562,563,Moths
P25321,763,764,Moths
P25321,423,424,Moths
P25321,808,809,Moths
P25325,849,850,Moths
P25325,763,764,Moths
P25325,808,809,Moths
P25325,353,354,Moths
P25325,986,987,Moths
P25334,562,563,Moths
P25334,353,354,Moths
P25334,849,850,Moths
P25334,423,424,Moths
P25334,808,809,Moths
P25334,231,232,Moths
P25334,763,764,Moths
P25334,1079,1080,Moths
P25334,178,179,Moths
P25334,697,698,Moths
P25334,182,183,Moths
P25339,584,585,Moths
P25345,849,850,Moths
P25345,562,563,Moths
P25345,763,764,Moths
P25345,808,809,Moths
P25363,394,395,Moths
P25365,849,850,Moths
P25365,353,354,Moths
P25365,763,764,Moths
P25365,995,996,Moths
P25365,919,920,Moths
P25365,295,296,Moths
P25365,202,203,Moths
P25365,697,698,Moths
P25365,802,803,Moths
P25365,384,385,Moths
P25365,446,447,Moths
P25365,827,828,Moths
P25365,484,485,Moths
P25367,227,228,Moths
P25367,662,663,Moths
P25367,763,764,Moths
P25367,1034,1035,Moths
P25367,525,526,Moths
P25368,849,850,Moths
P25368,181,182,Moths
P25368,763,764,Moths
P25374,763,764,Moths
P25374,808,809,Moths
P25374,182,183,Moths
P25374,423,424,Moths
P25374,1079,1080,Moths
P25374,231,232,Moths
P25374,562,563,Moths
P25379,562,563,Moths
P25379,849,850,Moths
P25379,353,354,Moths
P25379,763,764,Moths
P25379,808,809,Moths
P25379,802,803,Moths
P25379,1079,1080,Moths
P25379,182,183,Moths
P25379,231,232,Moths
P25379,423,424,Moths
P25379,986,987,Moths
P25380,774,775,Moths
P25382,986,987,Moths
P25382,763,764,Moths
P25382,1079,1080,Moths
P25382,562,563,Moths
P25382,808,809,Moths
P25382,231,232,Moths
P25382,182,183,Moths
P25382,849,850,Moths
P25382,423,424,Moths
P25384,562,563,Moths
P25384,808,809,Moths
P25384,423,424,Moths
P25384,763,764,Moths
P25384,1079,1080,Moths
P25384,178,179,Moths
P25384,231,232,Moths
P25385,353,354,Moths
P25385,423,424,Moths
P25385,562,563,Moths
P25385,763,764,Moths
P25385,665,666,Moths
P25385,849,850,Moths
P25385,177,178,Moths
P25385,808,809,Moths
P25385,446,447,Moths
P25385,182,183,Moths
P25385,231,232,Moths
P25385,104,105,Moths
P25390,849,850,Moths
P25390,353,354,Moths
P25390,808,809,Moths
P25390,562,563,Moths
P25390,763,764,Moths
P25390,423,424,Moths
P25390,182,183,Moths
P25390,231,232,Moths
P25393,532,533,Moths
P25393,45,46,Moths
P25393,849,850,Moths
P25393,479,480,Moths
P25405,697,698,Moths
P25405,562,563,Moths
P25405,763,764,Moths
P25405,182,183,Moths
P25405,423,424,Moths
P25405,808,809,Moths
P25405,1079,1080,Moths
P25405,231,232,Moths
P25405,479,480,Moths
P25406,763,764,Moths
P25406,562,563,Moths
P25406,808,809,Moths
P25406,1079,1080,Moths
P25406,182,183,Moths
P25406,231,232,Moths
P25407,1004,1005,Moths
P25407,763,764,Moths
P25407,662,663,Moths
P25407,808,809,Moths
P25407,562,563,Moths
P25407,423,424,Moths
P25407,963,964,Moths
P25407,231,232,Moths
P25407,182,183,Moths
P25411,27,28,Moths
P25411,1034,1035,Moths
P25415,849,850,Moths
P25415,1079,1080,Moths
P25415,231,232,Moths
P25415,423,424,Moths
P25415,808,809,Moths
P25415,182,183,Moths
P25415,562,563,Moths
P25415,763,764,Moths
P25415,682,683,Moths
P25416,353,354,Moths
P25416,849,850,Moths
P25416,231,232,Moths
P25416,665,666,Moths
P25416,986,987,Moths
P25416,817,818,Moths
P25416,1079,1080,Moths
P25416,808,809,Moths
P25416,776,777,Moths
P25416,562,563,Moths
P25416,423,424,Moths
P25416,532,533,Moths
P25416,763,764,Moths
P25416,3,4,Moths
P25416,182,183,Moths
P25418,763,764,Moths
P25418,808,809,Moths
P25419,887,888,Moths
P25419,182,183,Moths
P25419,763,764,Moths
P25419,260,261,Moths
P25419,198,199,Moths
P25419,548,549,Moths
P25419,935,936,Moths
P25419,562,563,Moths
P25425,763,764,Moths
P25425,808,809,Moths
P25425,995,996,Moths
P25425,182,183,Moths
P25425,802,803,Moths
P25425,1079,1080,Moths
P25425,231,232,Moths
P25425,423,424,Moths
P25425,562,563,Moths
P25425,849,850,Moths
P25426,849,850,Moths
P25426,763,764,Moths
P25426,562,563,Moths
P25426,808,809,Moths
P25426,1079,1080,Moths
P25426,423,424,Moths
P25426,231,232,Moths
P25426,182,183,Moths
P25426,986,987,Moths
P25427,562,563,Moths
P25427,763,764,Moths
P25427,808,809,Moths
P25427,802,803,Moths
P25427,423,424,Moths
P25427,231,232,Moths
P25427,182,183,Moths
P25427,1079,1080,Moths
P25431,562,563,Moths
P25431,763,764,Moths
P25431,353,354,Moths
P25431,423,424,Moths
P25431,1079,1080,Moths
P25431,849,850,Moths
P25431,808,809,Moths
P25431,682,683,Moths
P25431,231,232,Moths
P25432,986,987,Moths
P25432,763,764,Moths
P25432,562,563,Moths
P25432,808,809,Moths
P25432,662,663,Moths
P25432,1079,1080,Moths
P25432,423,424,Moths
P25432,231,232,Moths
P25432,182,183,Moths
P25433,808,809,Moths
P25433,763,764,Moths
P25433,423,424,Moths
P25433,562,563,Moths
P25436,1034,1035,Moths
P25437,3,4,Moths
P25437,844,845,Moths
P25439,562,563,Moths
P25439,986,987,Moths
P25439,1079,1080,Moths
P25439,182,183,Moths
P25439,763,764,Moths
P25439,423,424,Moths
P25441,562,563,Moths
P25441,849,850,Moths
P25441,1050,1051,Moths
P25441,353,354,Moths
P25441,178,179,Moths
P25441,919,920,Moths
P25441,1022,1023,Moths
P25441,662,663,Moths
P25441,154,155,Moths
P25441,177,178,Moths
P25441,68,69,Moths
P25441,423,424,Moths
P25441,365,366,Moths
P25441,655,656,Moths
P25441,763,764,Moths
P25441,182,183,Moths
P25448,1034,1035,Moths
P25448,646,647,Moths
P25449,763,764,Moths
P25449,182,183,Moths
P25449,808,809,Moths
P25451,763,764,Moths
P25452,808,809,Moths
P25452,849,850,Moths
P25452,562,563,Moths
P25452,1079,1080,Moths
P25452,423,424,Moths
P25452,763,764,Moths
P25452,353,354,Moths
P25452,182,183,Moths
P25452,231,232,Moths
P25452,697,698,Moths
P25452,986,987,Moths
P25454,562,563,Moths
P25454,1079,1080,Moths
P25454,231,232,Moths
P25454,986,987,Moths
P25454,353,354,Moths
P25454,423,424,Moths
P25454,849,850,Moths
P25454,18,19,Moths
P25454,776,777,Moths
P25454,655,656,Moths
P25454,922,923,Moths
P25454,808,809,Moths
P25454,763,764,Moths
P25454,647,648,Moths
P25454,182,183,Moths
P25454,802,803,Moths
P25454,446,447,Moths
P25454,70,71,Moths
P25454,662,663,Moths
P25454,675,676,Moths
P25454,665,666,Moths
P25454,372,373,Moths
P25454,479,480,Moths
P25454,682,683,Moths
P25454,295,296,Moths
P25455,763,764,Moths
P25455,525,526,Moths
P25467,849,850,Moths
P25467,353,354,Moths
P25467,295,296,Moths
P25479,763,764,Moths
P25480,662,663,Moths
P25480,562,563,Moths
P25480,182,183,Moths
P25482,763,764,Moths
P25482,182,183,Moths
P25482,808,809,Moths
P25483,1034,1035,Moths
P25483,308,309,Moths
P25483,804,805,Moths
P25483,763,764,Moths
P25484,479,480,Moths
P25491,606,607,Moths
P25493,423,424,Moths
P25493,353,354,Moths
P25493,849,850,Moths
P25493,808,809,Moths
P25493,562,563,Moths
P25493,231,232,Moths
P25493,763,764,Moths
P25493,1079,1080,Moths
P25493,182,183,Moths
P25493,986,987,Moths
P25496,763,764,Moths
P25496,1034,1035,Moths
P25496,821,822,Moths
P25496,182,183,Moths
P25499,227,228,Moths
P25499,3,4,Moths
P25499,1034,1035,Moths
P25504,1033,1034,Moths
P25527,394,395,Moths
P25538,682,683,Moths
P25538,479,480,Moths
P25538,384,385,Moths
P25543,763,764,Moths
P25543,182,183,Moths
P25558,231,232,Moths
P25558,423,424,Moths
P25558,562,563,Moths
P25558,763,764,Moths
P25558,808,809,Moths
P25558,1079,1080,Moths
P25558,849,850,Moths
P25558,182,183,Moths
P25558,523,524,Moths
P25558,986,987,Moths
P25561,849,850,Moths
P25561,562,563,Moths
P25561,423,424,Moths
P25561,808,809,Moths
P25561,353,354,Moths
P25561,763,764,Moths
P25561,182,183,Moths
P25561,748,749,Moths
P25562,763,764,Moths
P25562,231,232,Moths
P25563,808,809,Moths
P25563,849,850,Moths
P25563,231,232,Moths
P25563,182,183,Moths
P25563,763,764,Moths
P25563,423,424,Moths
P25563,353,354,Moths
P25563,562,563,Moths
P25563,1079,1080,Moths
P25563,986,987,Moths
P25564,763,764,Moths
P25564,562,563,Moths
P25564,665,666,Moths
P25564,986,987,Moths
P25564,423,424,Moths
P25564,1079,1080,Moths
P25564,808,809,Moths
P25564,308,309,Moths
P25564,177,178,Moths
P25564,802,803,Moths
P25564,849,850,Moths
P25564,446,447,Moths
P25564,231,232,Moths
P25564,182,183,Moths
P25564,1043,1044,Moths
P25564,1084,1085,Moths
P25564,353,354,Moths
P25564,723,724,Moths
P25564,902,903,Moths
P25564,634,635,Moths
P25565,562,563,Moths
P25565,1079,1080,Moths
P25565,808,809,Moths
P25565,849,850,Moths
P25565,763,764,Moths
P25565,802,803,Moths
P25565,231,232,Moths
P25565,423,424,Moths
P25565,353,354,Moths
P25566,849,850,Moths
P25566,562,563,Moths
P25566,763,764,Moths
P25566,808,809,Moths
P25569,849,850,Moths
P25569,562,563,Moths
P25569,353,354,Moths
P25569,182,183,Moths
P25569,231,232,Moths
P25569,423,424,Moths
P25569,763,764,Moths
P25569,1079,1080,Moths
P25569,808,809,Moths
P25570,562,563,Moths
P25570,353,354,Moths
P25570,763,764,Moths
P25570,1079,1080,Moths
P25570,423,424,Moths
P25570,231,232,Moths
P25570,808,809,Moths
P25570,849,850,Moths
P25570,182,183,Moths
P25579,763,764,Moths
P25579,808,809,Moths
P25580,594,595,Moths
P25580,665,666,Moths
P25580,1034,1035,Moths
P25584,763,764,Moths
P25584,776,777,Moths
P25584,562,563,Moths
P25584,1034,1035,Moths
P25587,394,395,Moths
P25589,665,666,Moths
P25589,551,552,Moths
P25589,394,395,Moths
P25590,479,480,Moths
P25590,763,764,Moths
P25590,662,663,Moths
P25590,182,183,Moths
P25590,423,424,Moths
P25590,525,526,Moths
P25596,774,775,Moths
P25597,1079,1080,Moths
P25597,231,232,Moths
P25598,763,764,Moths
P25598,231,232,Moths
P25598,849,850,Moths
P25598,562,563,Moths
P25598,423,424,Moths
P25598,808,809,Moths
P25601,562,563,Moths
P25601,849,850,Moths
P25601,763,764,Moths
P25601,1079,1080,Moths
P25601,182,183,Moths
P25601,423,424,Moths
P25601,808,809,Moths
P25604,763,764,Moths
P25604,562,563,Moths
P25604,423,424,Moths
P25606,562,563,Moths
P25606,231,232,Moths
P25606,763,764,Moths
P25606,1079,1080,Moths
P25606,808,809,Moths
P25606,849,850,Moths
P25606,353,354,Moths
P25606,423,424,Moths
P25606,182,183,Moths
P25606,995,996,Moths
P25606,1038,1039,Moths
P25606,697,698,Moths
P25606,748,749,Moths
P25606,412,413,Moths
P25606,384,385,Moths
P25607,3,4,Moths
P25607,817,818,Moths
P25607,1078,1079,Moths
P25609,231,232,Moths
P25610,562,563,Moths
P25610,182,183,Moths
P25610,849,850,Moths
P25610,423,424,Moths
P25610,808,809,Moths
P25610,763,764,Moths
P25610,231,232,Moths
P25612,182,183,Moths
P25612,763,764,Moths
P25613,763,764,Moths
P25613,1079,1080,Moths
P25613,808,809,Moths
P25613,562,563,Moths
P25613,231,232,Moths
P25613,353,354,Moths
P25613,423,424,Moths
P25613,182,183,Moths
P25614,231,232,Moths
P25614,808,809,Moths
P25615,562,563,Moths
P25615,763,764,Moths
P25615,231,232,Moths
P25615,1079,1080,Moths
P25615,808,809,Moths
P25615,423,424,Moths
P25616,763,764,Moths
P25618,763,764,Moths
P25618,562,563,Moths
P25618,423,424,Moths
P25618,1079,1080,Moths
P25618,808,809,Moths
P25618,231,232,Moths
P25618,182,183,Moths
P25619,562,563,Moths
P25619,849,850,Moths
P25619,763,764,Moths
P25619,231,232,Moths
P25619,1079,1080,Moths
P25619,808,809,Moths
P25619,423,424,Moths
P25619,353,354,Moths
P25619,844,845,Moths
P25619,1034,1035,Moths
P25622,177,178,Moths
P25625,353,354,Moths
P25625,849,850,Moths
P25629,640,641,Moths
P25629,58,59,Moths
P25631,763,764,Moths
P25635,423,424,Moths
P25635,808,809,Moths
P25635,763,764,Moths
P25635,562,563,Moths
P25635,231,232,Moths
P25635,1079,1080,Moths
P25635,182,183,Moths
P25638,1034,1035,Moths
P25638,177,178,Moths
P25638,808,809,Moths
P25638,763,764,Moths
P25638,231,232,Moths
P25638,423,424,Moths
P25638,562,563,Moths
P25640,394,395,Moths
P25641,182,183,Moths
P25641,763,764,Moths
P25642,1034,1035,Moths
P25645,763,764,Moths
P25645,808,809,Moths
P25645,182,183,Moths
P25647,763,764,Moths
P25649,697,698,Moths
P25652,562,563,Moths
P25652,763,764,Moths
P25652,231,232,Moths
P25652,662,663,Moths
P25652,1004,1005,Moths
P25652,808,809,Moths
P25652,1079,1080,Moths
P25652,423,424,Moths
P25660,818,819,Moths
P25670,849,850,Moths
P25670,353,354,Moths
P25673,808,809,Moths
P25673,353,354,Moths
P25673,986,987,Moths
P25673,849,850,Moths
P25673,562,563,Moths
P25673,763,764,Moths
P25673,1079,1080,Moths
P25673,231,232,Moths
P25673,423,424,Moths
P25673,182,183,Moths
P25674,763,764,Moths
P25674,808,809,Moths
P25674,182,183,Moths
P25674,1079,1080,Moths
P25674,231,232,Moths
P25674,562,563,Moths
P25674,423,424,Moths
P25674,849,850,Moths
P25675,808,809,Moths
P25675,231,232,Moths
P25675,763,764,Moths
P25675,1079,1080,Moths
P25675,562,563,Moths
P25676,763,764,Moths
P25676,808,809,Moths
P25676,182,183,Moths
P25676,423,424,Moths
P25676,479,480,Moths
P25678,231,232,Moths
P25678,353,354,Moths
P25678,849,850,Moths
P25678,446,447,Moths
P25678,423,424,Moths
P25678,763,764,Moths
P25678,562,563,Moths
P25678,808,809,Moths
P25678,295,296,Moths
P25678,1079,1080,Moths
P25679,808,809,Moths
P25679,423,424,Moths
P25679,763,764,Moths
P25679,182,183,Moths
P25679,562,563,Moths
P25679,762,763,Moths
P25679,902,903,Moths
P25679,606,607,Moths
P25679,955,956,Moths
P25679,986,987,Moths
P25689,771,772,Moths
P25689,3,4,Moths
P25689,1034,1035,Moths
P25689,394,395,Moths
P25690,394,395,Moths
P25693,763,764,Moths
P25695,1033,1034,Moths
P25701,416,417,Moths
P25701,127,128,Moths
P25704,763,764,Moths
P25704,1061,1062,Moths
P25704,808,809,Moths
P25704,423,424,Moths
P25704,1079,1080,Moths
P25704,455,456,Moths
P25704,231,232,Moths
P25704,562,563,Moths
P25705,802,803,Moths
P25712,902,903,Moths
P25712,309,310,Moths
P25712,774,775,Moths
P25715,661,662,Moths
P25715,497,498,Moths
P25715,995,996,Moths
P25715,758,759,Moths
P25715,697,698,Moths
P25715,295,296,Moths
P25716,423,424,Moths
P25716,562,563,Moths
P25716,763,764,Moths
P25716,479,480,Moths
P25716,295,296,Moths
P25716,837,838,Moths
P25716,497,498,Moths
P25716,802,803,Moths
P25716,697,698,Moths
P25716,532,533,Moths
P25716,0,1,Moths
P25716,1028,1029,Moths
P25716,18,19,Moths
P25716,808,809,Moths
P25716,678,679,Moths
P25716,182,183,Moths
P25716,384,385,Moths
P25716,1079,1080,Moths
P25717,62,63,Moths
P25717,1054,1055,Moths
P25726,995,996,Moths
P25726,849,850,Moths
P25726,808,809,Moths
P25726,353,354,Moths
P25726,1079,1080,Moths
P25726,562,563,Moths
P25726,423,424,Moths
P25726,763,764,Moths
P25729,743,744,Moths
P25729,849,850,Moths
P25730,763,764,Moths
P25730,808,809,Moths
P25730,986,987,Moths
P25734,562,563,Moths
P25734,849,850,Moths
P25734,986,987,Moths
P25734,1079,1080,Moths
P25734,763,764,Moths
P25734,178,179,Moths
P25734,182,183,Moths
P25734,423,424,Moths
P25734,808,809,Moths
P25734,353,354,Moths
P25734,231,232,Moths
P25734,743,744,Moths
P25734,523,524,Moths
P25748,763,764,Moths
P25748,774,775,Moths
P25748,309,310,Moths
P25756,562,563,Moths
P25756,808,809,Moths
P25756,231,232,Moths
P25756,849,850,Moths
P25756,423,424,Moths
P25756,763,764,Moths
P25766,763,764,Moths
P25766,423,424,Moths
P25780,1034,1035,Moths
P25780,817,818,Moths
P25780,3,4,Moths
P25780,760,761,Moths
P25783,231,232,Moths
P25786,92,93,Moths
P25789,562,563,Moths
P25789,986,987,Moths
P25789,1079,1080,Moths
P25789,423,424,Moths
P25789,763,764,Moths
P25789,849,850,Moths
P25789,808,809,Moths
P25789,182,183,Moths
P25789,231,232,Moths
P25789,384,385,Moths
P25790,849,850,Moths
P25790,743,744,Moths
P25790,562,563,Moths
P25790,231,232,Moths
P25790,353,354,Moths
P25790,763,764,Moths
P25790,423,424,Moths
P25790,808,809,Moths
P25790,295,296,Moths
P25790,384,385,Moths
P25791,384,385,Moths
P25793,384,385,Moths
P25793,412,413,Moths
P25793,802,803,Moths
P25794,295,296,Moths
P25794,384,385,Moths
P25796,1034,1035,Moths
P25798,763,764,Moths
P25800,3,4,Moths
P25808,849,850,Moths
P25808,353,354,Moths
P25808,24,25,Moths
P25808,802,803,Moths
P25808,682,683,Moths
P25809,808,809,Moths
P25809,182,183,Moths
P25809,763,764,Moths
P25809,231,232,Moths
P25810,849,850,Moths
P25813,849,850,Moths
P25813,353,354,Moths
P25813,919,920,Moths
P25813,562,563,Moths
P25813,1079,1080,Moths
P25813,763,764,Moths
P25813,808,809,Moths
P25813,423,424,Moths
P25813,231,232,Moths
P25815,3,4,Moths
P25825,763,764,Moths
P25830,562,563,Moths
P25830,353,354,Moths
P25830,178,179,Moths
P25830,849,850,Moths
P25830,808,809,Moths
P25830,763,764,Moths
P25830,231,232,Moths
P25830,1001,1002,Moths
P25831,849,850,Moths
P25833,562,563,Moths
P25833,849,850,Moths
P25833,423,424,Moths
P25833,459,460,Moths
P25833,479,480,Moths
P25833,177,178,Moths
P25833,45,46,Moths
P25833,662,663,Moths
P25833,763,764,Moths
P25833,808,809,Moths
P25833,182,183,Moths
P25834,802,803,Moths
P25836,562,563,Moths
P25836,763,764,Moths
P25836,423,424,Moths
P25837,562,563,Moths
P25837,423,424,Moths
P25837,849,850,Moths
P25837,353,354,Moths
P25837,763,764,Moths
P25837,182,183,Moths
P25837,808,809,Moths
P25838,227,228,Moths
P25838,776,777,Moths
P25838,646,647,Moths
P25841,353,354,Moths
P25841,849,850,Moths
P25844,594,595,Moths
P25844,283,284,Moths
P25847,283,284,Moths
P25848,562,563,Moths
P25848,763,764,Moths
P25848,423,424,Moths
P25848,231,232,Moths
P25850,308,309,Moths
P25853,353,354,Moths
P25853,849,850,Moths
P25853,446,447,Moths
P25856,849,850,Moths
P25856,986,987,Moths
P25858,849,850,Moths
P25858,763,764,Moths
P25860,808,809,Moths
P25860,532,533,Moths
P25860,986,987,Moths
P25860,763,764,Moths
P25862,976,977,Moths
P25862,26,27,Moths
P25862,477,478,Moths
P25862,520,521,Moths
P25862,808,809,Moths
P25862,763,764,Moths
P25862,182,183,Moths
P25862,902,903,Moths
P25862,1034,1035,Moths
P25870,849,850,Moths
P25870,562,563,Moths
P25870,423,424,Moths
P25870,919,920,Moths
P25870,353,354,Moths
P25870,231,232,Moths
P25870,808,809,Moths
P25870,763,764,Moths
P25870,986,987,Moths
P25872,231,232,Moths
P25872,849,850,Moths
P25872,562,563,Moths
P25872,808,809,Moths
P25872,45,46,Moths
P25872,423,424,Moths
P25872,986,987,Moths
P25872,763,764,Moths
P25872,1079,1080,Moths
P25872,182,183,Moths
P25872,353,354,Moths
P25872,665,666,Moths
P25872,995,996,Moths
P25872,802,803,Moths
P25872,902,903,Moths
P25874,178,179,Moths
P25874,562,563,Moths
P25874,849,850,Moths
P25874,423,424,Moths
P25874,231,232,Moths
P25874,808,809,Moths
P25874,763,764,Moths
P25874,1079,1080,Moths
P25874,261,262,Moths
P25874,1001,1002,Moths
P25874,668,669,Moths
P25883,808,809,Moths
P25883,763,764,Moths
P25883,655,656,Moths
P25883,562,563,Moths
P25883,1079,1080,Moths
P25883,58,59,Moths
P25883,507,508,Moths
P25883,455,456,Moths
P25883,802,803,Moths
P25883,308,309,Moths
P25883,231,232,Moths
P25883,182,183,Moths
P25883,423,424,Moths
P25883,525,526,Moths
P25884,45,46,Moths
P25884,763,764,Moths
P25884,562,563,Moths
P25884,1079,1080,Moths
P25884,479,480,Moths
P25884,507,508,Moths
P25884,202,203,Moths
